cancer_type,paper_id,conf_reason,snippet_500
Lung_Cancer,paper_000865,no_site_signal_anywhere,""" In short EGFR activating mutations in exons 19 and 21 were initially identified by Sanger sequencing and confirmed by fragment length analysis for exon 19 deletions (FAM-labelled primer in an ABI prism 3130 DNA analyser (Applied Biosystems Foster City CA USA) and by Taqman assay for exon 21 (L858R) mutation. All tumor specimens were from the original biopsy taken prior to any treatment and before randomization. Testing was performed on ? 2mm2 of tissue obtained from one to three slides of 4-mi"
Lung_Cancer,paper_000902,no_site_signal_anywhere,"""These 
results
indicate that FTSJ2 is involved in the inhibition of cancer cell migration and invasion. .0090818.g006 Inhibition of cell migration and invasion upon the over-expression of hFTSJ2 in TE671 cancer cells. (A) The wound healing assay showing that the TE671-hFTSJ2 cells had a reduced migration compared with the untransfected TE671 cells at 12 hours after wounding. (B) Cell migration area at 12 hours after wounding ([healing area/wounding area]—100%). (C) Invasion assay showing that t"
Lung_Cancer,paper_000918,no_cancer_signal_anywhere,"""The staining extent of MLM was significantly smaller than methylene blue (0.6 vs 1.0 cm P<0.001). MLM showed superior staining ability over methylene blue (2.8 vs 2.2 P=0.010). Excellent staining was achieved in 17 subjects (81%) with MLM and 8 (38%) with methylene blue (P=0.011). An acceptable or excellent radio-opacity of MLM was found in 13 subjects (62%). An appropriate localization rate of MLM was 100% with the use of the directly visible ability and radio-opacity of MLM. MLM provides a su"
Lung_Cancer,paper_000931,weak_lung_context,"""which was then transferred to a polyvinylidene difluoride membrane (Millipore Billerica MA) by using a transfer apparatus according to the manufacturer's protocols. Membranes were blocked with 3% nonfat milk in TBST buffer (10 mM Tris-HCl pH 8.0 150 mM NaCl and 0.05% Tween 20) for 1 h washed in the same buffer and incubated with antibodies against Sp1 (Millipore) GFP (Clontech Palo Alto CA) FOXO3 (Genetex Hsinchu Taiwan) tubulin (Sigma-Aldrich St. Louis MO) N-cadherin (Cell Signaling Technology"
Lung_Cancer,paper_000933,dominant_other_site,"""This population therefore could be sufficiently different to give unexpected 
results
. However the 
results
of this trial will inform as to the acceptability of this approach as well as its effectiveness. Abbreviations CONSORT: Consolidated statement of reporting trials; COPD: Chronic obstructive pulmonary disease; DNA: Deoxyribonucleic acid; NHS: National health service UK; SNP: Single nucleotide polymorphism; SAE: Stamped addresses envelope. Competing interests JN and PG are in receipt of re"
Thyroid_Cancer,paper_000001,dominant_other_site,""" The adopted strategy was the same as that used in prior years [] and is based on four exclusive queries that return four disjoint citation subsets The first query QPub_plain is based on a plaintext search in PubMed titles and s using keywords The second query QPub_indexed relies on the PubMed indexing scheme using MeSH terms and 
results
are made exclusive of the previous set The third one QWoS_restricted is based on a plaintext search in WoS restricted to the two research areas œMedical Infor"
Thyroid_Cancer,paper_000003,dominant_other_site,"Solitary plasmacytoma SP of the skull is an uncommon clinical entity that is characterized by alocalized proliferation of neoplastic monoclonal plasma cells This case report describes a50yearold male that presented with a headache and an exophytic soft mass on the occiputThe diagnosis of SP was based on the pathological 
results
Introduction
Solitary plasmacytoma SP is the pathological manifestation of the proliferationof monoclonal plasma cells and an SPthat originates in bone tissue is called "
Thyroid_Cancer,paper_000006,no_site_signal_anywhere,"This study was performed assess the clinical outcomes of elderly patients withosteoporotic femoral neck fractures FNFs AOOTA 31BC treated by initial uncementedtotal hip arthroplasty UTA or cemented total hip arthroplasty CTA
Methods
This study involved consecutive elderly patients with osteoporotic FNFs AOOTA31BC treated by initial UTA or CTA in our medical centre from to The primaryoutcomes were the Harris hip score HHS and the rates of revision loosening periprostheticfracture and dislocation
"
Thyroid_Cancer,paper_000007,no_site_signal_anywhere,"Journal of International Medical Research "" The Authors reuse guidelinessagepubcomjournalspermissions journalssagepubcomhomeimrCase ReportNivolumab plus gemcitabinedexamethasone and cisplatinchemotherapy induce durablecomplete remission inrelapsedrefractory primarymediastinal Bcell lymphomaa case report andliterature reviewGang Huang1 Ju Huang2 Zhili Zhang2Chongchong Xue1 and Yuan Liu2
Abstract
Introduction
Primary mediastinal large Bcell lymphomaPMBCL is an uncommon but aggressivetumor that acc"
Thyroid_Cancer,paper_000010,negative_filter_hit,In a novel coronavirus SARSCoV2 was found to cause a highly contagious disease characterized by pneumonia The disease COVID19 quickly spread around the globe escalating to a global pandemic In this review we discuss the virological immunological and imaging approaches harnessed for COVID19 diagnosis and research COVID19 shares many clinical characteristics with other respiratory illnessesAccurate and early detection of the infection is pivotal to controlling the outbreak as this enables case ide
Thyroid_Cancer,paper_000011,no_site_signal_anywhere,Cabozantinib is an oral multikinase inhibitor whose targets include vascular endothelial growth factor receptors MET and the TAM family of kinases TYRO3 AXL MER Cabozantinib is approved for patients with advanced hepatocellular carcinoma who have been previously treated with sorafenib based on improved overall survival and progressionfree survival relative to placebo in the phase III CELESTIAL study During CELESTIAL the most common adverse events AEs experienced by patients receiving cabozantini
Thyroid_Cancer,paper_000012,negative_filter_hit,""" Despite several efforts the development of an effective vaccine for COVID19 may take a much longer timeTraditionalnatural medicine already experienced by humans could be an earlier solution Considering the researchteam™s experience in using nanoclays as highaffinity material for cancer metastasis melanoma treatment andbone regeneration we propose to use these nanoclays for the preventiontreatment of COVID19 Owing to highaffinity nanoclays would capture the viruses before the latter get engaged"
Thyroid_Cancer,paper_000013,negative_filter_hit,Purpose of Review Recognize which are the elements that predict why a person is aging faster or slower and which interventionwe can arrange to slow down the process which permits to prevent or delay the progression of multimorbidity and disabilityRecent Findings Aging is a complex process that leads to changes in all the systems of the body and all the functions of theperson however aging develops at different rates in different people and chronological age is not always consistent withbiologica
Thyroid_Cancer,paper_000014,negative_filter_hit,"Abstract
Purpose of review Sleep is intimately involved in overall health and wellbeing We provide acomprehensive report on the interplay between systemic diseases and sleep to optimizethe outcomes of systemic disordersRecent findings Spanning the categories of endocrinologic disorders metabolictoxicdisturbances renal cardiovascular pulmonary gastrointestinal infectious diseases autoimmune disorders malignancy and critical illness the review highlights the prevalentcoexisting pathology of sleep "
Thyroid_Cancer,paper_000015,negative_filter_hit,EndocrinesyPostoperative vocal fold dysfunction in covid19 era are we still intime for a recoveryElena Bonati Elena Giovanna Bignami2 Paolo Del Rio1Received May Accepted July Springer ScienceBusiness Media LLC part of Springer Nature To the EditorThe novel coronavirus COVID19 is a highly contagious zoonosis produced by SARSCoV2 which arose inChina and spread all over the world transmitting from manto man through respiratory secretions In March itwas defined by the World Health anization WHO as a
Thyroid_Cancer,paper_000016,negative_filter_hit,"Abstract
To review the data regarding the expression of angiotensin converting enzyme2 ACE2 and transmembrane protease serine2 TMPRSS2 in head and neck tissue Scopus Cochrane Library Medrxiv Google Scholar and PubMEDMEDLINE were searched by four independent investigators for studies investigating ACE2 or TMPRSS2 expressions in head and neck tissues The following outcomes were considered sample origin animal versus human detection method anatomical location and cell types PRISMA checklist and mod"
Thyroid_Cancer,paper_000018,negative_filter_hit,"increasing relevancy of geospatial technologies such as geographic information system GIS inthe public health domain particularly for the infectious disease surveillance and modelling strategies Traditionally thedisease mapping tasks have faced many challenges"" authors rarely documented the evidence that were used to createmap before evolution of GIS many errors aroused in mapping tasks which were expanded extremely at global scalesand there were no fidelity assessment of maps which resulted in "
Thyroid_Cancer,paper_000019,no_cancer_signal_anywhere,"generate a map of the copy number variations CNV segregating in a population of Murciano'Granadina goats the most important dairy breed in Spain and to ascertain the main biologi'cal functions of the genes that map to copy number variable regions
Results
Using a dataset that comprised Murciano'Granadina goats genotyped with the Goat SNP50 Bead'Chip we were able to detect and autosomal CNV with the PennCNV and QuantiSNP software respec'tively By applying the EnsembleCNV algorithm these CNV were a"
Thyroid_Cancer,paper_000021,no_site_signal_anywhere,"""Early detection of capecitabineresistance could largely increase overall survival of colorectal cancerCRC patients Previous studies suggested examination of immune cells in peripheral blood would help to predictefficacy of chemotherapy
Methods
We examined the immunological characteristics of peripheral blood in CRC patients with capecitabinetreatment We analyzed the relationships between the abnormal immune cell population in capecitabineresistancepatients and major clinical features Furthermor"
Thyroid_Cancer,paper_000023,no_site_signal_anywhere,"Conclusion
We report a case of a patient with a refractory sacral pressure sore that healed after starting treatmentfor SIBO We conclude that SIBO may be an overlooked cause of malnutrition and poor wound healing in patientswith chronic pressure soresKeywords Pressure wound Small intestinal bacterial overgrowth Spinal cord injury Malnutrition Wound healingCase report
Background
Pressure sores in patients with spinal cord injury SCIare sometimes refractory to treatment Chronic gastrointestinal sy"
Thyroid_Cancer,paper_000024,negative_neuro_wrong_topic,"""variability around prevalence estimates of multimorbidity due to poorconsensus regarding its definition and measurement Medicationbased measures of morbidity may be valuableresources in the primarycare setting where access to medical data can be limited We compare the agreementbetween patient selfreported and medicationbased morbidity and examine potential patientlevel predictors ofdiscordance between these two measures of morbidity in an older ‰¥ years communitybased population
Methods
A retro"
Thyroid_Cancer,paper_000025,no_site_signal_anywhere,"""Older patients with cancer require specific and individualized management The 3groupMultidimensional Prognostic Index MPI based on the Comprehensive Geriatric Assessment CGA has shown apredictive interest in terms of mortality The 
objective
of our study was to assess the prognostic value of MPI for year mortality in an external prospective French cohort of elderly patients with cancer
Methods
From March to March a prospective singlecenter cohort study enrolled all patients withcancer aged year"
Thyroid_Cancer,paper_000026,negative_neuro_wrong_topic,"""Sleep disturbance is an issue reported by caregivers Waking at night is a feature of dementia and byproxy sleep disturbance among caregivers is reported to be high Little is known about the characteristics ofdementia caregivers™ sleep and the factors that may influence sleep disruptionThe purpose of this study was to investigate the sleep characteristics and disturbances of Australian caregivers of aperson living with dementia In addition it evaluated the psychological wellbeing of caregivers b"
Thyroid_Cancer,paper_000027,dominant_other_site,"""Age is associated with the prognosis of glioma patients but there is no uniform standard of agegroup classification to evaluate the prognosis of glioma patients In this study we aimed to establish an age groupclassification for risk stratification in glioma patients
Methods
patients diagnosed with gliomas at Nanfang Hospital between and were enrolled TheWHO grade of glioma was used as a dependent variable to evaluate the effect of age on risk stratification Theevaluation model was established b"
Thyroid_Cancer,paper_000030,no_site_signal_anywhere,"""Tumor microenvironment TME plays an important role in malignant tumors Our study aimed toinvestigate the effect of the TME and related genes in osteosarcoma patients
Methods
Gene expression profiles and clinical data of osteosarcoma patients were downloaded from the TARGETdataset ESTIMATE algorithm was used to quantify the immune score Then the association between immune scoreand prognosis was studied Afterward a differential analysis was performed based on the high and lowimmunescores to deter"
Thyroid_Cancer,paper_000031,dominant_other_site,"""At the time of surgery approximately "" of the patients with pancreatic cancer are consideredunresectable because of unexpected liver metastasis peritoneal carcinomatosis or locally advanced disease This leads to futilesurgical treatment with all the associated morbidity mortality and costs More than of all liver metastases develop in thefirst six months postoperatively These subcentimeter liver metastases are most likely already present at the time of diagnosisand have not been identified preop"
Thyroid_Cancer,paper_000033,no_site_signal_anywhere,"""Sintilimab blocks the interaction between programmed death1 PD1 and its ligands The safety andefficacy of sintilimab combined with oxaliplatincapecitabine CapeOx as firstline treatment were evaluated inpatients with gastric Ggastroesophageal junction GEJ adenocarcinoma in a phase Ib clinical trial
Methods
Patients with locally advanced or metastatic GGEJ adenocarcinoma without previous systemic treatmentwere enrolled as one cohort of a multicohort study Sintilimab was administered at a dose of "
Thyroid_Cancer,paper_000037,dominant_other_site,"""Sphingosine1phosphate receptor S1PR1 is involved in vascular development a key process intumorigenesis This study aimed to evaluate its roles in tumor development and prognosis
Methods
S1PR1 expression levels were analyzed using TIMER and Oncomine database and the prognosticsignificance of S1PR1 was assessed using PrognoScan and KaplanMeier plotter databases The relationship betweenS1PR1 and tumorinfiltrated immune cells was analyzed using TIMER
Results
S1PR1 expression was remarkably lower in "
Thyroid_Cancer,paper_000038,no_site_signal_anywhere,"""Gastric neoplasms containing neuroendocrine carcinoma NEC components are rare malignancieswith highly aggressive behavior and a poor prognosis and include pure NEC and mixed tumors containing NECcomponents We aimed to investigate whether there is a distinct difference in overall survival OS between gastricneoplasms containing NEC components and gastric adenocarcinoma
Methods
Surgically resected gastric neoplasms containing NEC components n and gastricadenocarcinomas n from January to December a"
Thyroid_Cancer,paper_000039,no_site_signal_anywhere,"""Meningiomas are the most common primary central nervous system tumors Potential risk factorsinclude obesity height history of allergyatopy and autoimmune diseases but findings are conflicting This studysought to assess the role of the different risk factors in the development of meningioma in adolescentsyoungadults
Methods
The cohort included Jewish men and women who had undergone compulsory physicalexamination between and at age to years prior to and independent of actual military enlistmentTo"
Thyroid_Cancer,paper_000042,dominant_other_site,"""Microwave ablation MWA is widely used to treat unresectable primary and secondary malignanciesof the liver and a limited number of studies indicate that ablation can cause not only necrosis at the in situ site butalso an immunoreaction of the whole body This study aimed to investigate the effects of MWA on cytokines inpatients who underwent MWA for a hepatic malignancy
Methods
Patients admitted to the Oncology Department in the First Affiliated Hospital of Soochow Universitybetween June and Feb"
Thyroid_Cancer,paper_000043,dominant_other_site,"""Lung adenocarcinoma LAD is a prevalent type of bronchogenic malignant tumor and one of themost critical factors related to human death Long noncoding RNAs lncRNAs are involved in many complexbiological processes and have been emerged as extremely important regulators of various cancers LINC02418 anovel lncRNA hasn™t been mentioned in previous studies on cancer development Therefore it™s important todefine the potential function of LINC02418 in LAD
Methods
Gene expression was examined by RTqPCR "
Thyroid_Cancer,paper_000044,cross_site_mismatch,"""characterize the frequency and clinical features of lungnodules in IgG4 related disease IgG4RD patients as an insight for help with the diagnosis of lung nodules
Methods
A retrospective study was carried out in West China Hospital Sichuan University from January toDecember patients with definite IgG4RD were enrolled
Results
Fifty of patients with definite IgG4RD had radiologically confirmed lung nodules of whom werediagnosed with definite IgG4 related lung disease Lung nodules detected in more "
Thyroid_Cancer,paper_000045,no_site_signal_anywhere,"""Effects of lowdose computed tomography LDCT screening on lung cancercontains a that is not consistent with the data presented With reference to the National Lung ScreeningTrial NLST there are several flaws in the methodology overlooked Also there is no significant reduction in deathsfrom all causes following the screening Therefore any claim that the LDCT screening is superior to usual care isinvalidKeywords Lung cancer screening Low dose computed tomography MethodologyMain textYou recently pub"
Thyroid_Cancer,paper_000047,no_site_signal_anywhere,"""increasing number of studies have focused on the extragastrointestinal effects ofHelicobacter pylori H pylori including metabolic syndrome fatty liver and rheumatic and skin diseasesOsteoporosis is an asymptomatic disease that can eventually lead to fractures and has a significant impact on thequality of life of elderly individuals Sex is an influential factor that plays a crucial role in the development ofosteoporosis The aim of this study was to investigate the relationship between H pylori i"
Thyroid_Cancer,paper_000048,weak_thyroid_context,"""Immune checkpoint inhibitors ICIs can induce immunerelated adverse events irAEs includingthyroid dysfunction There are only a few reports on Graves™ disease induced by ICIs We report a case of newonsetGraves™ disease after the initiation of nivolumab therapy in a patient receiving gastric cancer treatmentCase presentation The patient was a 66yearold Japanese man who was administered nivolumab mg every weeks as a thirdline therapy for stage IVb gastric cancer His thyroid function was normal befo"
Thyroid_Cancer,paper_000049,weak_thyroid_context,"""attention has been paid to whether snoring frequency is associated with body composition inmenopausal women particularly in China This study objected to investigate the association between selfreportedsnoring and body composition in peripost menopausal Chinese women as well as metabolic indicators
Methods
This crosssectional study enrolled participants aged "" years from the Menopause Clinic in theShanghai Sixth People™s Hospital Participants were categorized into four subgroups stratified by se"
Thyroid_Cancer,paper_000202,dominant_other_site,Neurosteroids Biosynthesisand Physiological FunctionsShogo Haraguchi and Kazuyoshi Tsutsui Department of Biochemistry Showa University School of Medicine Tokyo Japan Graduate School of Integrated Sciencesfor Life Hiroshima University Hiroshima JapanSimilar to the adrenal glands gonads and placenta vertebrate brains also producevarious steroids which are known as œneurosteroids Neurosteroids are mainlysynthesized in the hippocampus hypothalamus and cerebellum however it has recentlybeen discover
Thyroid_Cancer,paper_000203,no_site_signal_anywhere,Genomics Score Based onGenomeWide Network Analysis forPrediction of Survival in GastricCancer A Novel PrognosticSignatureZepang Sun  Hao Chen  Zhen Han  Weicai Huang Yanfeng Hu Mingli Zhao Tian LinJiang Yu Hao Liu Yuming Jiang and Guoxin LiDepartment of General Surgery Nanfang Hospital Southern Medical University Guangzhou ChinaGCPurpose Gastric canceris a product of multiple genetic abnormalitiesincluding genetic and epigenetic modifications This study aimed to integrate variousbiomolecules suc
Thyroid_Cancer,paper_000204,no_site_signal_anywhere,predominant male sex hormones drive the development andmaintenance of male characteristics by binding to androgen receptor AR As androgensare systemically distributed throughout the whole anism they affect many tissues andcell types in addition to those in male sexual ans It is now clear that the immunesystem is a target of androgen action In the lungs many immune cells express ARs andare responsive to androgens In this review we describe the effects of androgens and ARson lung myeloid immune ce
Thyroid_Cancer,paper_000205,no_site_signal_anywhere,progression of breast cancerare greatly affected by the immune environment Neutrophils are the most abundantleucocytes in circulation and act as the spearhead in 'ammationincluding inbreast cancer Circulating neutrophils are closely related to the prognosis of breastcancer patients and tumorltrating neutrophils have varied functions at differentstages of breast cancer such as antitumor or tumorpromoting neutrophils which aretermed N1 and N2 neutrophils respectively In this review we will discus
Thyroid_Cancer,paper_000207,no_site_signal_anywhere,Deoxyshikonin Inhibits Viability andGlycolysis by Suppressing theAktmTOR Pathway in Acute MyeloidLeukemia CellsHuijuan Wu   Hongmian Zhao   and Li Chen Telemedicine and Connected Health Center Huaihe Hospital of Henan University Kaifeng China Department ofHematology Huaihe Hospital of Henan University Kaifeng ChinaDeoxyshikonin was reported to exhibit an antitumor effect in colorectal cancer Howeverno studies are available to illustrate the effect of deoxyshikonin on acute myeloid leukemiaAML Th
Thyroid_Cancer,paper_000208,dominant_other_site,RANK are expressed in different cell types and tissues throughout thebody They were originally described for their essential roles in bone remodeling and theimmune system but have subsequently been shown to provide essential signals fromregulating mammary gland homeostasis during pregnancy to modulating tumorigenesisThe success of RANKLRANK research serves as a paragon for translational researchfrom the laboratory to the bedside The case in point has been the development ofDenosumab a RANKLblock
Thyroid_Cancer,paper_000209,no_site_signal_anywhere,"Hepatitis B virus HBV infection has been associated with the risk andprognosis of many malignancies Nevertheless the association between HBV and theprognosis of breast cancer is unclear The 
objectives
of this study were to investigate theprognostic role of hepatitis B surface antigen HBsAg and to integrate HBsAg to establishnomograms for better prognostic prediction of very young patients with breast cancer
Methods
This analysis was performed retrospectively in a cohort of consecutivevery young"
Thyroid_Cancer,paper_000210,no_site_signal_anywhere,Supraclavicular Recurrence inCompletely Resected ypN2NonSmall Cell Lung CancerImplications for PostoperativeRadiotherapyLiang Liu   Zhiqin Zheng   Juan Li Yuan Li and Jianjiao Ni Department of Radiation Oncology Fudan University Shanghai Cancer Center Shanghai China Department of OncologyShanghai Medical College Fudan University Shanghai China Department of Radiation Oncology Minhang BranchHospital Fudan University Shanghai Cancer Center Shanghai China Department of Pathology Fudan University Sh
Thyroid_Cancer,paper_000211,dominant_other_site,Computed Tomography Features andClinicopathological Characteristicsof Gastric Sarcomatoid CarcinomaYiyang Liu1 Pan Liang1 Kaixiang Feng2 Kuisheng Chen3 Songwei Yue1 Jiang Ji4Weiwei Li1 Xitong Zhao1 and Jianbo Gao1 Department of Radiology The First Affiliated Hospital of Zhengzhou University Zhengzhou China Departmentof Thyroid Surgery The First Affiliated Hospital of Zhengzhou University Zhengzhou China Department of PathologyThe First Affiliated Hospital of Zhengzhou University Zhengzhou China 
Thyroid_Cancer,paper_000213,no_site_signal_anywhere,Activation by NaturalPhytochemicals An OverviewConcetta Iside Marika Scafuro Angela Nebbioso  and Lucia Altucci Department of Precision Medicine University of Campania œLuigi Vanvitelli Naples ItalySirtuins are class III histone deacetylases whose enzymatic activity is dependent on NADas a cofactor Sirtuins are reported to modulate numerous activities by controlling geneexpression DNA repair metabolism oxidative stress response mitochondrial functionand biogenesis Deregulation of their expressi
Thyroid_Cancer,paper_000214,negative_neuro_wrong_topic,Deacetylases inSkeletal Muscle Physiology andSystemic Energy HomeostasisImplications for Metabolic Diseasesand TherapyHaili Tian1  Sujuan Liu2  Jun Ren3 Jason Kai Wei Lee456 Ru Wang1 and Peijie Chen1 School of Kinesiology Shanghai University of Sport Shanghai China Department of Anatomy and Histology Schoolof Basic Medical Sciences Tianjin Medical University Tianjin China Department of Cardiology Shanghai Instituteof Cardiovascular Diseases Zhongshan Hospital Fudan University Shanghai China Depa
Thyroid_Cancer,paper_000216,no_site_signal_anywhere,IFNBased Biotherapeutics toHarness the Host AgainstFootAndMouth DiseaseGisselle N Medina Teresa de los Santos and Fayna DiazSan Segundo Plum Island Animal Disease Center PIADC ARS USDA Orient Point NY United States Kansas State University Collegeof Veterinary Medicine Manhattan KS United StatesFootandmouth disease FMD is a highly contagious vesicular disease of clovenhoofedanimals that severely constrains international trade of livestock and animal productsCurrently disease control measures incl
Thyroid_Cancer,paper_000217,dominant_other_site,"""Gastroenterol Res Primary Localized Amyloidosis of the Intestine A Pathologist ViewpointSaeed Ali Alshehria c Mahmoud Rezk Abdelwahed Husseinb
Abstract

Background
Localized amyloidosis of the intestine is a rare entity which can clinically masquerade several conditions such as colitis polyps and malignant tumors This study aims to evaluate the clinicopathological features of this entity
Methods
To evaluate the clinicopathological features of this entity a comprehensive search of the literature"
Thyroid_Cancer,paper_000220,weak_thyroid_context,"results
also revealed a negative association between HbA1c and PTH and between TG and OC levels even after adjusting forexpected confounder factors Collectively these findings indicated that young and middleaged male patients with T2DMshowed a lower turnover state resulting from bone formation inhibition Glucose and lipid metabolic disorders may aect boneformation through dierent pathways 
Introduction
Type diabetes mellitus T2DM is a common chronic metabolic disease caused by insufficient insul"
Thyroid_Cancer,paper_000221,dominant_other_site,"properly cited
Introduction
Endogenously produced antiganglioside antibodies could aect the evolution of cutaneous melanoma Epidemiologicaland experimental evidence suggest œchronic 'ammation to be one of the hallmarks in skin cancers The aim of the study was tocharacterize the relation between antiganglioside antibodies and 'ammation in cutaneous melanoma focusing on gangliosidesGM1 GM2 GM3 GD1a GD1b GT1b GQ1b Material and Method We performed an observational study that included subjects subdi"
Thyroid_Cancer,paper_000222,weak_site_presence,"Background
A synergy between radiotherapy and anti cytotoxic T lymphocyte associated antigen anti CTLA4 monoclonal antibody has been demonstrated preclinically The Mel Ipi Rx phase study aimed to determine the maximum tolerated dose MTD and safety profile of radiotherapy combined with ipilimumab in patients with metastatic melanoma
Patients and methods
A dose escalation design was used with and Gy dose of radiotherapy at week combined with mgkg ipilimumab every weeks for four doses Patients with"
Thyroid_Cancer,paper_000223,no_site_signal_anywhere,"Background
Triple negative breast cancer TNBC remains recalcitrant to most targeted therapy approaches However recent clinical studies suggest that inducing tumor damage can render TNBC responsive to immunotherapy We therefore tested a strategy for immune sensitization of murine TNBC 4T1 tumors through combination of focused ultrasound FUS thermal ablation and a chemotherapy gemcitabine GEM known to attenuate myeloid derived suppressor cells MDSCs
Methods
We applied a sparse scan thermally ablat"
Thyroid_Cancer,paper_000224,no_site_signal_anywhere,"Background
Trans acting programmed death ligand PD L1 derives from malignant cells in three known forms High levels of secreted splice variant PD L1 sPD L1 ADAM10ADAM17 shed sPD L1 and PD L1 positive extracellular vesicles evPD L1 each predict poor prognosis and limited response to PD L1 checkpoint inhibitors in cancer To our knowledge no clinical intervention has reduced any of these circulating forms of extracellular PD L1 Here we explore therapeutic plasma exchange TPE as a treatment to reduc"
Thyroid_Cancer,paper_000225,negative_filter_hit,"""The coronavirus disease COVID19 is now a worldwide challenge for public health Among million patients about present mild to moderate disease but studies dedicate to these patients are actually scarce The aim of our study is to clarify the characteristics of laboratory test index of COVID19 patient with moderate symptoms during the first wave of the pandemic in Wuhan China
Methods
In this retrospective cohort study we included adult inpatients with confirmed moderate disease of COVID19 from the "
Thyroid_Cancer,paper_000226,dominant_other_site,range of diseases including malignancies and autoimmune disordersIts high eectivenessprice ratio also won extensive application in ophthalmology On the other hand although MTX has anexcellent pharmacological efficacy MTX associated side eects in clinical use which vary from patient to patient are nonnegligible ere is no comparatively systematic review on MTX associated side eects and its risk factors is review aimed toreveal novel clinical approaches of MTX and its adverse eects in order to prov
Thyroid_Cancer,paper_000227,negative_filter_hit,"""coronavirus disease COVID19 caused by severe acute respiratory syndrome coronavirus SARSCoV2 emerged in China Currently it is breaking out globally and posing a serious threat to public health The typically clinical characteristics of COVID19 patients were fever and respiratory symptoms and a proportion of patients were accompanied by extrapulmonary symptoms including cardiac injury kidney injury liver injury digestive tract injury and neurological symptoms Angiotensin converting enzyme ACE2 ha"
Thyroid_Cancer,paper_000228,negative_filter_hit,"""Severe COVID19 has a high mortality rate Comprehensive pathological descriptions of COVID19 are scarce and limited in scope We aimed to describe the histopathological findings and viral tropism in patients who died of severe COVID19
Methods
In this case series patients were considered eligible if they were older than years with premortem diagnosis of severe acute respiratory syndrome coronavirus infection and COVID19 listed clinically as the direct cause of death Between March and April full po"
Thyroid_Cancer,paper_000229,negative_filter_hit,"""Optimizing Telemedicine Encounters for Oral and Maxillofacial Surgeons During the COVID19 Pandemic Hwi Sean Moon DDS MD1 Tim T Wang BA23 Karthik Rajasekaran MD4 Ryan Brewster BA5 Rabie M Shanti DMD MD46 Neeraj Panchal DDS MD MA7 1Resident Department of Oral Maxillofacial Surgery University of Pennsylvania Philadelphia PA 2DMD Candidate School of Dental Medicine University of Pennsylvania Philadelphia PA 3MPH Candidate Perelman School of Medicine University of Pennsylvania Philadelphia PA 4Assis"
Thyroid_Cancer,paper_000230,negative_filter_hit,""" IBDFecal calprotectinEndoscopic activityIBD noninvasive managementThe term IBD is usually used for referring to a group of 'ammatory gastrointestinal diseases mainly Crohn'sdisease and ulcerative colitis Accordingly IBD arises as a result of inappropriate immune response to intestinalcommensal anisms among genetically susceptible individuals Performing colonoscopy and histopathologicevaluation on an 'amed bowel biopsy specimen are currently considered as gold standards for diagnosis andmanagem"
Thyroid_Cancer,paper_000231,no_cancer_signal_anywhere,"""SARSCoV2 infection associated respiratory disease COVID19 has evolved into a pandemic but being anew form of virus pathogenesis of disease causation is not fully understood and drugs and vaccinesagainst this virus are still being tested so that no effective drugs or vaccines have been advised byregulatory authority In this context the Ministry of AYUSH Government of India has recommended˜Ayush Kwath™ to improve the immunity and combat the infection Our 
objective
Introduction
results
in beingas"
Thyroid_Cancer,paper_000232,negative_filter_hit,"results
were retrieved theauthors scanned each of the s using and titlefields to identify key papers Fulltext access to papers weresourced via the Christie Library and Knowledge Service
Introduction
results
in more and earlierreferrals to hospitalbased services [] Palliative care is anintegral component of supportive care but supportive careis much more than palliative care or even ˜early palliativecare™MASCC defines supportive care as ˜the prevention andmanagement of the adverse effects of canc"
Thyroid_Cancer,paper_000233,negative_filter_hit,"Introduction
results
showing cardiac injury [] In patients with cardiac injury mortality was higher compared to patients without cardiac injury vs p Arrhythmias were found in of the patients with cardiac injury includ ing patients with VT or VF all of whom died [] A recent meta analysis of studies including COVID19 patients showed that patients with cardiac injury and newly occurring arrhythmias were at higher risk of developing severe disease or requiring ICU admission relative riskRR p [] symp"
Thyroid_Cancer,paper_000234,no_cancer_signal_anywhere,"Introduction
introduction
of the sulfonamide group at the N3 of quinazolinone with the incorporation ofvarying acetamide terminal aimed at exploring the potential antioxidant and radioprotective activity The antioxidant potential ofthe target compounds was first measured using a quantitative androbust NQO1 inducer activity bioassay in cells Acute toxicity studyfor the most active compound was then performed in vivo A nontoxic dose was subsequently selected to investigate the potentialprotective "
Thyroid_Cancer,paper_000236,no_site_signal_anywhere,"""Ethnopharmacological relevance Tetrastigma hemsleyanum Diels et Gilg Themsleyanum a rare herbal plant distributed in subtropical areas of mainland China has become a focus of scientific attention in recent years because of its high traditional value including uses for treatment of children with fever pneumonia asthma rheumatism hepatitis menstrual disorders scrofula and pharynx pain Aim This systematic review aims to provide an insightful understanding of traditional uses chemical composition p"
Thyroid_Cancer,paper_000238,no_cancer_signal_anywhere,""" new coronavirus SARSCoV2 has determined a pneumonia outbreak in China Wuhan Hubei Province in December called COVID19 disease In addition to the personto person transmission dynamic of the novel respiratory virus it has been recently studied the role of environmental factors in accelerate SARSCoV2 spread and its lethality The time being air pollution has been identified as the largest environmental cause of disease and premature death in the world It affects body™s immunity making people more "
